Airline,Source,Destination,Total_Stops,Additional_Info,Price,Date_of_Journey_Day,Date_of_Journey_Month,Date_of_Journey_Year,Dep_Time_Hour,Dep_Time_Minute,Arrival_Time_Hour,Arrival_Time_Minute,Duration_Hour,Duration_Minute
10,4,4,1,0,21314.0,3,3,2019,5,40,18,50,37,10
7,2,2,2,0,14069.0,1,3,2019,11,5,22,45,11,40
10,1,1,0,1,2470.0,15,3,2019,15,50,17,20,1,30
3,3,3,0,0,4804.0,24,4,2019,20,20,22,55,2,35
7,2,2,2,0,9029.0,15,3,2019,5,50,12,55,7,5
3,3,3,0,0,4804.0,12,5,2019,4,40,7,15,2,35
10,4,4,1,0,15129.0,9,5,2019,23,5,19,0,19,55
3,1,1,0,0,2754.0,24,3,2019,19,5,20,30,1,25
10,3,3,2,0,13364.0,1,4,2019,21,10,8,15,11,5
3,3,3,2,0,6933.0,24,3,2019,17,35,22,15,4,40
10,4,4,1,0,15129.0,18,5,2019,23,5,12,35,13,30
8,4,4,2,0,11200.0,9,6,2019,11,25,19,0,7,35
10,1,1,0,1,3210.0,15,5,2019,2,55,4,20,1,25
10,1,1,0,0,8040.0,18,6,2019,10,20,11,50,1,30
10,4,4,1,1,10919.0,12,6,2019,14,35,4,25,13,50
3,4,4,2,0,6442.0,27,6,2019,7,35,16,10,8,35
3,4,4,0,0,4729.0,1,4,2019,14,20,17,35,3,15
3,4,4,2,0,6442.0,6,3,2019,11,55,22,20,10,25
1,3,3,0,2,3841.0,12,6,2019,22,20,0,40,2,20
7,4,4,1,0,10441.0,3,6,2019,19,45,19,15,23,30
8,4,4,2,0,13587.0,1,6,2019,10,0,21,0,11,0
10,3,3,2,0,11467.0,15,5,2019,20,25,14,25,18,0
3,0,0,0,0,7295.0,3,3,2019,13,20,15,35,2,15
1,0,0,0,0,3597.0,1,5,2019,9,45,12,0,2,15
8,4,4,2,0,7787.0,9,5,2019,6,40,19,15,12,35
3,4,4,2,0,14871.0,6,3,2019,6,40,21,0,14,20
3,0,0,0,0,3540.0,15,6,2019,15,40,18,25,2,45
3,4,4,2,0,6442.0,1,6,2019,6,50,22,30,15,40
2,2,2,0,0,3383.0,24,6,2019,11,10,13,55,2,45
2,3,3,0,0,4409.0,18,4,2019,22,50,1,20,2,30
3,0,0,0,0,3850.0,9,5,2019,7,55,10,15,2,20
8,4,4,2,0,8018.0,24,6,2019,13,15,22,30,9,15
10,3,3,2,0,11467.0,1,4,2019,20,25,15,5,18,40
5,2,2,0,0,4668.0,6,6,2019,11,30,14,20,2,50
10,4,4,1,0,13922.0,24,6,2019,17,35,19,0,25,25
7,1,1,0,0,3625.0,6,5,2019,6,20,7,40,1,20
2,3,3,0,0,5989.0,18,5,2019,19,55,22,25,2,30
3,2,2,0,0,4423.0,21,4,2019,4,0,6,50,2,50
10,4,4,0,0,9564.0,18,6,2019,9,50,13,5,3,15
10,3,3,2,1,8529.0,12,6,2019,16,30,18,15,25,45
7,3,3,0,0,4145.0,6,6,2019,20,45,23,20,2,35
3,3,3,0,0,4804.0,3,5,2019,17,15,19,50,2,35
3,4,4,2,0,6938.0,1,6,2019,14,20,22,30,8,10
10,2,2,2,0,14815.0,6,3,2019,8,0,7,40,23,40
8,4,4,2,0,15077.0,6,3,2019,7,30,19,15,11,45
10,4,4,1,0,13014.0,15,6,2019,9,40,19,0,9,20
7,3,3,1,0,11201.0,9,6,2019,5,50,20,25,14,35
10,3,3,2,0,12692.0,6,6,2019,20,25,18,0,21,35
8,4,4,2,0,9646.0,1,6,2019,9,45,16,10,6,25
10,4,4,2,0,16079.0,24,5,2019,22,50,4,25,5,35
7,3,3,1,0,6117.0,15,5,2019,9,10,11,5,25,55
8,4,4,2,0,6795.0,9,6,2019,15,15,1,30,10,15
7,1,1,0,0,3100.0,1,6,2019,21,5,22,25,1,20
10,4,4,2,0,15851.0,9,5,2019,2,15,12,35,10,20
5,0,0,0,0,3687.0,6,6,2019,7,5,9,20,2,15
3,2,2,0,0,4990.0,12,4,2019,16,55,19,55,3,0
10,4,4,2,0,15554.0,9,5,2019,19,15,19,0,23,45
8,4,4,2,0,9526.0,15,6,2019,6,0,19,15,13,15
3,4,4,0,0,6015.0,18,5,2019,5,35,8,50,3,15
7,3,3,1,0,10676.0,1,5,2019,12,0,21,50,9,50
10,4,4,2,1,12898.0,27,5,2019,18,15,12,35,18,20
10,4,4,1,0,15129.0,27,5,2019,23,5,4,25,29,20
8,4,4,2,0,13378.0,21,3,2019,11,30,19,15,7,45
1,3,3,0,0,4174.0,1,6,2019,9,0,11,25,2,25
8,4,4,2,0,9103.0,21,5,2019,11,25,19,0,7,35
3,0,0,0,0,3850.0,9,6,2019,7,55,10,15,2,20
5,4,4,0,0,6216.0,9,6,2019,14,40,17,50,3,10
5,3,3,2,0,8610.0,1,4,2019,17,0,23,25,6,25
10,3,3,2,1,10539.0,6,6,2019,17,0,9,45,16,45
3,4,4,2,0,6674.0,9,3,2019,11,55,22,20,10,25
8,4,4,2,0,7618.0,24,6,2019,8,0,21,0,13,0
3,2,2,0,0,3943.0,21,4,2019,0,30,3,25,2,55
5,2,2,0,0,11913.0,24,3,2019,16,0,18,35,2,35
3,2,2,0,0,6860.0,9,3,2019,18,55,21,45,2,50
10,4,4,1,0,13292.0,12,6,2019,5,30,19,0,13,30
8,4,4,2,0,17057.0,6,3,2019,2,15,15,30,13,15
10,4,4,1,0,13014.0,27,6,2019,5,30,19,0,13,30
7,4,4,1,0,11552.0,3,3,2019,7,5,19,15,36,10
3,0,0,0,0,6297.0,12,3,2019,11,35,14,0,2,25
3,0,0,0,0,4332.0,24,3,2019,11,35,14,0,2,25
7,4,4,0,0,5674.0,21,3,2019,5,10,8,0,2,50
8,4,4,2,1,10711.0,21,5,2019,7,5,19,15,12,10
10,3,3,2,0,11467.0,1,4,2019,9,35,18,0,8,25
7,3,3,1,0,12434.0,6,5,2019,16,50,15,5,22,15
7,4,4,0,0,5201.0,24,6,2019,18,5,21,10,3,5
5,2,2,0,0,4878.0,18,5,2019,17,0,19,35,2,35
10,4,4,1,0,13014.0,6,6,2019,5,30,4,25,22,55
1,0,0,0,0,3597.0,6,6,2019,8,20,10,35,2,15
7,2,2,1,0,12599.0,3,3,2019,8,50,11,10,26,20
10,3,3,2,1,10844.0,24,5,2019,18,55,22,35,27,40
10,4,4,2,1,12898.0,21,5,2019,2,15,19,0,16,45
3,2,2,0,0,3943.0,21,6,2019,13,0,15,50,2,50
8,4,4,2,0,7198.0,12,6,2019,13,0,1,30,12,30
1,3,3,2,0,4963.0,18,5,2019,15,5,20,20,5,15
3,2,2,0,0,12649.0,1,3,2019,16,55,19,45,2,50
8,4,4,2,0,17267.0,6,3,2019,8,0,15,30,7,30
10,4,4,2,1,12373.0,9,5,2019,7,5,19,0,11,55
10,2,2,2,1,13502.0,3,3,2019,11,40,0,45,13,5
8,4,4,2,0,11622.0,21,3,2019,11,30,18,50,7,20
1,3,3,0,0,5515.0,3,3,2019,22,20,0,40,2,20
10,3,3,2,1,9314.0,15,5,2019,20,25,14,25,18,0
8,4,4,2,0,11789.0,3,6,2019,10,20,19,0,8,40
3,2,2,0,0,4823.0,6,4,2019,20,0,22,50,2,50
7,4,4,1,0,10467.0,3,6,2019,13,15,9,25,20,10
8,4,4,2,0,7408.0,3,6,2019,13,0,21,0,8,0
7,4,4,2,0,7480.0,15,6,2019,6,5,9,25,27,20
1,3,3,0,2,3841.0,24,4,2019,22,20,0,40,2,20
1,0,0,0,2,3543.0,18,5,2019,17,45,20,5,2,20
7,4,4,3,0,10493.0,24,6,2019,5,15,19,15,38,0
8,4,4,2,0,9103.0,27,5,2019,11,25,19,0,7,35
10,3,3,2,1,10844.0,6,5,2019,14,5,19,50,5,45
3,2,2,0,0,4823.0,9,6,2019,20,0,22,50,2,50
2,2,2,0,0,4482.0,24,3,2019,23,25,2,10,2,45
10,3,3,2,1,8529.0,12,6,2019,6,30,10,5,27,35
7,4,4,0,0,7931.0,3,3,2019,14,10,17,10,3,0
10,3,3,2,1,9663.0,18,5,2019,18,55,9,20,14,25
10,4,4,1,1,10368.0,1,6,2019,9,40,19,0,9,20
7,3,3,1,0,10151.0,18,5,2019,12,0,21,50,9,50
1,0,0,0,2,3543.0,27,5,2019,17,45,20,5,2,20
8,4,4,2,0,7530.0,1,6,2019,19,0,1,30,6,30
8,4,4,2,0,6805.0,9,5,2019,14,55,22,30,7,35
4,2,2,0,0,3419.0,18,6,2019,7,45,10,40,2,55
2,2,2,0,0,7120.0,9,6,2019,23,55,2,45,2,50
10,3,3,2,0,14151.0,21,5,2019,17,0,10,55,17,55
7,1,1,0,0,3100.0,21,6,2019,6,20,7,40,1,20
10,3,3,2,0,12121.0,24,5,2019,17,0,14,25,21,25
1,1,1,0,0,2017.0,6,5,2019,5,45,7,15,1,30
1,1,1,0,2,2647.0,15,6,2019,5,45,7,15,1,30
3,4,4,2,0,6147.0,12,6,2019,17,5,22,25,5,20
10,4,4,1,0,14237.0,1,6,2019,18,25,4,25,10,0
10,3,3,2,0,13044.0,12,6,2019,21,10,9,20,12,10
10,4,4,2,0,15554.0,18,5,2019,2,15,19,0,16,45
1,2,2,0,0,4423.0,9,4,2019,9,30,12,20,2,50
7,4,4,2,0,8372.0,6,6,2019,21,0,7,40,10,40
10,3,3,2,1,10844.0,18,5,2019,20,0,23,35,27,35
5,3,3,2,0,9555.0,18,5,2019,17,0,18,50,25,50
7,4,4,1,0,8839.0,15,5,2019,17,15,9,25,16,10
7,3,3,1,0,10151.0,6,5,2019,12,0,18,30,30,30
7,3,3,1,0,11432.0,12,5,2019,9,25,5,35,20,10
1,2,2,0,2,4319.0,15,4,2019,9,30,12,20,2,50
7,3,3,1,0,9626.0,6,6,2019,12,0,18,30,30,30
7,3,3,2,0,10623.0,18,5,2019,17,30,20,25,26,55
10,4,4,0,0,9564.0,18,4,2019,11,0,14,15,3,15
10,3,3,2,0,14781.0,9,5,2019,14,5,20,45,6,40
10,2,2,0,0,7229.0,15,5,2019,8,20,11,20,3,0
3,4,4,2,0,5684.0,27,6,2019,17,30,1,30,8,0
10,3,3,2,0,14388.0,18,5,2019,5,45,9,20,27,35
1,2,2,0,2,5515.0,18,4,2019,9,30,12,20,2,50
10,3,3,2,0,12692.0,9,6,2019,20,25,22,5,25,40
10,3,3,2,1,9314.0,1,5,2019,9,35,19,10,9,35
1,3,3,0,0,3873.0,15,6,2019,17,10,19,40,2,30
1,3,3,0,2,4807.0,21,4,2019,22,20,0,40,2,20
8,4,4,2,0,14848.0,27,6,2019,9,0,19,15,10,15
3,4,4,2,0,6171.0,24,4,2019,5,5,12,10,7,5
1,1,1,0,2,1965.0,24,6,2019,13,15,14,45,1,30
10,3,3,2,1,10539.0,12,6,2019,9,35,21,5,11,30
2,2,2,0,0,4483.0,1,6,2019,11,10,13,55,2,45
8,4,4,2,0,8371.0,27,3,2019,6,0,19,15,13,15
10,4,4,2,0,15764.0,6,3,2019,13,55,4,25,14,30
10,3,3,2,1,10844.0,12,5,2019,16,30,23,35,7,5
7,3,3,1,0,11642.0,18,5,2019,16,50,5,35,12,45
3,2,2,0,0,4423.0,12,4,2019,4,0,6,50,2,50
5,2,2,0,0,4878.0,15,6,2019,9,45,12,35,2,50
1,1,1,0,0,2227.0,9,5,2019,13,15,14,45,1,30
10,3,3,2,1,10844.0,15,5,2019,16,30,18,15,25,45
2,3,3,0,0,4107.0,3,4,2019,19,55,22,25,2,30
5,3,3,2,0,11262.0,24,3,2019,7,10,10,50,27,40
10,4,4,2,1,10262.0,3,6,2019,14,0,12,35,22,35
10,2,2,0,1,4544.0,18,5,2019,15,15,18,10,2,55
10,2,2,0,1,6144.0,24,5,2019,18,55,22,0,3,5
4,2,2,0,0,5706.0,15,3,2019,7,45,10,40,2,55
10,2,2,2,1,5853.0,15,3,2019,5,50,12,20,6,30
10,3,3,1,1,10118.0,21,5,2019,6,30,20,50,14,20
7,3,3,1,0,14687.0,1,5,2019,9,25,5,25,20,0
8,4,4,2,1,9254.0,27,5,2019,11,30,19,15,7,45
10,4,4,1,1,10368.0,1,6,2019,9,40,4,25,18,45
10,3,3,2,0,14571.0,6,6,2019,14,5,20,45,6,40
10,2,2,0,1,7229.0,1,6,2019,15,15,18,10,2,55
3,4,4,2,0,6093.0,6,6,2019,6,40,21,0,14,20
8,4,4,2,0,16023.0,9,3,2019,8,0,21,0,13,0
3,0,0,0,0,3597.0,6,6,2019,14,45,17,5,2,20
10,3,3,2,1,8824.0,24,3,2019,6,30,23,25,16,55
3,4,4,2,0,7060.0,9,3,2019,2,0,7,45,5,45
10,3,3,2,0,14231.0,24,3,2019,13,55,9,15,19,20
10,2,2,0,1,4544.0,24,4,2019,18,55,22,0,3,5
10,4,4,2,0,16289.0,9,3,2019,15,5,18,50,27,45
3,3,3,0,0,6565.0,3,3,2019,10,10,12,55,2,45
3,0,0,0,0,3597.0,21,6,2019,14,45,17,5,2,20
7,4,4,2,0,7480.0,6,5,2019,20,40,9,25,12,45
5,3,3,2,0,9922.0,12,5,2019,17,0,10,45,17,45
10,2,2,0,0,7229.0,27,5,2019,17,45,20,45,3,0
10,4,4,1,0,14300.0,15,6,2019,20,0,12,35,16,35
10,4,4,2,0,12242.0,27,3,2019,2,15,4,25,26,10
8,4,4,2,0,10678.0,24,6,2019,11,25,19,0,7,35
8,4,4,2,1,9450.0,27,5,2019,8,0,21,0,13,0
3,3,3,0,0,4174.0,6,4,2019,21,25,0,5,2,40
10,2,2,0,1,4544.0,6,4,2019,7,10,10,10,3,0
3,3,3,2,0,5386.0,15,5,2019,17,35,22,15,4,40
10,4,4,1,0,15129.0,24,5,2019,19,10,19,0,23,50
3,4,4,2,0,6412.0,15,6,2019,14,20,22,30,8,10
10,4,4,1,0,15339.0,27,6,2019,23,5,4,25,29,20
10,2,2,0,0,7229.0,24,3,2019,2,0,4,45,2,45
5,2,2,0,0,4878.0,1,6,2019,9,45,12,35,2,50
2,3,3,0,0,3807.0,6,4,2019,10,20,12,55,2,35
10,4,4,2,1,12373.0,18,5,2019,17,30,12,35,19,5
10,3,3,2,0,14571.0,6,6,2019,14,5,23,35,9,30
10,4,4,2,1,10262.0,12,6,2019,19,45,4,25,8,40
10,4,4,2,1,10577.0,9,6,2019,20,55,19,0,22,5
5,1,1,2,0,12395.0,6,3,2019,20,55,22,55,26,0
1,3,3,0,2,3841.0,27,4,2019,6,55,9,30,2,35
2,4,4,2,0,8759.0,3,6,2019,7,55,15,45,7,50
3,4,4,2,0,7738.0,21,3,2019,4,45,15,30,10,45
3,4,4,2,0,7503.0,18,5,2019,15,0,1,30,10,30
3,4,4,2,0,5883.0,3,6,2019,11,25,1,30,14,5
10,3,3,2,0,12692.0,12,6,2019,20,25,9,45,13,20
3,2,2,0,0,4823.0,15,4,2019,8,30,11,20,2,50
1,1,1,0,0,2017.0,27,5,2019,5,45,7,15,1,30
7,4,4,1,0,8603.0,12,6,2019,12,0,7,40,19,40
10,2,2,0,1,5769.0,21,6,2019,11,10,14,5,2,55
10,3,3,2,0,12681.0,1,4,2019,18,55,18,15,23,20
1,2,2,0,0,3625.0,24,6,2019,5,55,8,35,2,40
3,4,4,2,0,8854.0,9,5,2019,9,15,1,30,16,15
3,1,1,0,0,2754.0,15,5,2019,2,35,4,5,1,30
7,4,4,2,0,8372.0,12,6,2019,10,0,19,15,9,15
10,4,4,2,1,10262.0,12,6,2019,16,0,12,35,20,35
7,0,0,0,0,10810.0,3,3,2019,11,40,13,55,2,15
3,0,0,0,0,3540.0,15,6,2019,5,15,7,40,2,25
10,2,2,0,0,8016.0,6,6,2019,18,55,22,0,3,5
3,2,2,0,0,6860.0,9,3,2019,10,30,13,20,2,50
2,4,4,2,0,6451.0,27,4,2019,16,45,22,25,5,40
10,3,3,2,0,13067.0,6,5,2019,20,25,15,5,18,40
10,3,3,2,0,11467.0,6,5,2019,17,0,18,0,25,0
7,3,3,2,0,10203.0,9,5,2019,10,0,23,15,13,15
2,3,3,0,0,4082.0,12,3,2019,22,50,1,20,2,30
7,4,4,1,0,13276.0,21,5,2019,10,55,19,15,8,20
10,2,2,1,0,23001.0,9,3,2019,8,55,15,55,7,0
10,3,3,2,1,10844.0,6,6,2019,18,55,20,45,25,50
3,2,2,0,0,4990.0,27,6,2019,18,55,21,50,2,55
10,2,2,2,1,10037.0,9,3,2019,5,50,15,0,9,10
10,3,3,2,0,14388.0,6,5,2019,20,0,4,40,8,40
3,2,2,0,0,7303.0,24,3,2019,16,55,19,45,2,50
7,4,4,1,0,12287.0,3,3,2019,21,30,19,15,21,45
10,3,3,2,1,10844.0,6,6,2019,14,5,20,45,6,40
10,1,1,0,1,4995.0,24,5,2019,10,20,11,50,1,30
8,4,4,2,0,9794.0,27,5,2019,11,40,19,0,7,20
3,3,3,2,0,4226.0,6,6,2019,6,20,10,20,4,0
3,4,4,2,0,7318.0,21,3,2019,11,30,1,35,14,5
10,3,3,2,1,8529.0,12,6,2019,20,0,8,15,12,15
7,3,3,1,0,9416.0,12,6,2019,12,0,18,30,30,30
10,4,4,1,1,11507.0,3,6,2019,9,35,12,35,27,0
7,3,3,1,0,9920.0,1,4,2019,16,45,8,55,16,10
8,4,4,2,0,7038.0,18,5,2019,7,10,16,10,9,0
4,4,4,2,0,4959.0,3,6,2019,7,0,12,55,5,55
10,1,1,0,0,5678.0,9,6,2019,7,5,8,30,1,25
10,2,2,0,1,7229.0,9,6,2019,8,20,11,20,3,0
10,3,3,2,1,7064.0,1,4,2019,16,30,23,35,7,5
3,2,2,0,0,4823.0,6,4,2019,8,30,11,20,2,50
10,3,3,2,0,14571.0,24,5,2019,16,30,22,35,6,5
3,3,3,0,0,4148.0,27,3,2019,9,35,12,20,2,45
7,3,3,1,0,13873.0,24,5,2019,10,0,1,20,15,20
10,4,4,2,1,10262.0,24,6,2019,13,0,12,35,23,35
10,4,4,1,0,15129.0,21,5,2019,19,10,19,0,23,50
8,4,4,2,0,6645.0,9,4,2019,11,40,1,30,13,50
3,3,3,0,0,4804.0,1,5,2019,17,15,19,50,2,35
3,2,2,2,0,5746.0,9,3,2019,11,20,15,25,4,5
4,4,4,2,0,5199.0,9,6,2019,5,55,13,35,7,40
3,0,0,0,0,4332.0,18,3,2019,19,35,21,55,2,20
3,4,4,2,0,6416.0,1,6,2019,11,25,21,0,9,35
7,2,2,1,0,12935.0,18,3,2019,6,45,16,20,9,35
10,2,2,2,1,7832.0,21,3,2019,8,55,20,20,11,25
10,3,3,2,1,8586.0,1,5,2019,16,30,4,40,12,10
10,2,2,0,1,5769.0,24,6,2019,15,15,18,10,2,55
10,1,1,0,0,8040.0,21,5,2019,10,20,11,50,1,30
5,4,4,0,0,12411.0,6,3,2019,6,0,9,10,3,10
7,3,3,2,0,8366.0,9,6,2019,9,25,21,50,12,25
8,4,4,2,0,7354.0,3,6,2019,7,30,19,15,11,45
7,2,2,1,6,13576.0,1,3,2019,11,5,22,10,11,5
8,4,4,2,0,11622.0,3,6,2019,9,15,19,0,9,45
7,3,3,1,0,12723.0,6,6,2019,5,50,23,15,17,25
10,3,3,2,0,13759.0,24,3,2019,8,25,23,25,15,0
3,4,4,2,0,6412.0,15,5,2019,16,10,22,30,6,20
3,4,4,1,0,6494.0,27,3,2019,8,35,21,20,12,45
10,1,1,0,0,5678.0,24,3,2019,15,50,17,20,1,30
7,3,3,2,0,8891.0,12,5,2019,9,25,11,10,25,45
10,4,4,2,0,17024.0,3,3,2019,21,50,18,50,21,0
10,4,4,1,1,10368.0,12,6,2019,9,40,19,0,9,20
10,3,3,2,0,14571.0,9,6,2019,20,0,18,15,22,15
10,2,2,2,1,7832.0,21,3,2019,7,0,15,15,8,15
10,3,3,2,0,14151.0,9,5,2019,9,35,22,5,12,30
8,4,4,2,0,7154.0,21,3,2019,10,45,19,15,8,30
2,3,3,2,0,5192.0,15,4,2019,7,35,19,25,11,50
8,4,4,1,0,21483.0,6,3,2019,15,5,1,35,10,30
10,3,3,2,1,6812.0,6,6,2019,16,30,4,40,12,10
3,2,2,2,0,13292.0,3,3,2019,19,35,0,35,5,0
3,3,3,0,0,4174.0,9,4,2019,22,15,0,50,2,35
10,4,4,1,1,11150.0,27,6,2019,19,10,12,35,17,25
3,4,4,2,0,5912.0,24,4,2019,17,5,22,15,5,10
7,4,4,2,0,8907.0,27,6,2019,13,30,23,0,9,30
7,2,2,2,0,8767.0,9,3,2019,17,0,3,40,10,40
10,4,4,2,0,12242.0,27,3,2019,19,45,4,25,8,40
7,3,3,2,0,6327.0,24,5,2019,19,0,4,40,9,40
1,0,0,0,2,3543.0,24,5,2019,9,45,12,0,2,15
8,4,4,2,0,15058.0,3,6,2019,8,0,19,15,11,15
10,2,2,2,1,11087.0,12,3,2019,18,55,18,25,23,30
10,3,3,2,0,13941.0,9,5,2019,20,0,4,40,8,40
1,4,4,2,0,7317.0,1,6,2019,15,45,22,5,6,20
10,4,4,1,0,15129.0,9,5,2019,19,10,19,0,23,50
10,3,3,2,1,9663.0,24,5,2019,21,10,10,5,12,55
3,4,4,2,0,5065.0,24,4,2019,16,0,21,0,5,0
7,4,4,2,0,8907.0,27,6,2019,9,45,23,0,13,15
1,3,3,0,0,4148.0,21,3,2019,9,0,11,30,2,30
8,4,4,2,0,13587.0,9,6,2019,14,0,21,0,7,0
10,4,4,2,1,10262.0,6,6,2019,21,50,4,25,6,35
10,2,2,2,0,12284.0,18,3,2019,14,5,8,15,18,10
10,3,3,2,0,14781.0,15,5,2019,18,55,16,20,21,25
10,3,3,2,1,9663.0,18,5,2019,8,25,9,20,24,55
3,2,2,0,0,19685.0,1,3,2019,13,0,15,50,2,50
7,3,3,2,0,10203.0,12,5,2019,10,0,23,15,13,15
10,3,3,2,0,13941.0,15,5,2019,6,30,4,40,22,10
7,2,2,0,0,25703.0,1,3,2019,21,10,23,55,2,45
10,4,4,2,1,10262.0,9,6,2019,14,0,4,25,14,25
1,0,0,0,2,3543.0,1,5,2019,17,45,20,5,2,20
1,3,3,0,2,3841.0,6,4,2019,14,55,17,25,2,30
10,4,4,2,0,15554.0,18,5,2019,11,30,19,0,7,30
10,3,3,2,1,10844.0,24,5,2019,14,5,19,50,5,45
10,3,3,2,0,12692.0,12,6,2019,17,0,14,25,21,25
10,1,1,0,1,3210.0,9,6,2019,19,35,21,5,1,30
7,4,4,1,0,9601.0,15,5,2019,12,0,19,15,7,15
8,4,4,2,0,13377.0,15,6,2019,13,0,1,30,12,30
10,3,3,2,1,11134.0,24,3,2019,18,55,18,10,23,15
8,4,4,2,0,8055.0,27,3,2019,8,55,21,0,12,5
10,4,4,2,0,12242.0,27,3,2019,17,30,4,25,10,55
7,2,2,2,0,8425.0,9,3,2019,22,0,23,20,25,20
1,1,1,0,0,2753.0,15,6,2019,5,45,7,15,1,30
1,2,2,0,0,3311.0,27,5,2019,21,10,0,5,2,55
3,3,3,2,0,4226.0,12,6,2019,6,20,10,20,4,0
10,2,2,2,5,26890.0,1,3,2019,8,55,5,5,20,10
8,4,4,2,0,12524.0,24,6,2019,6,0,19,0,13,0
1,3,3,0,0,3847.0,21,3,2019,17,15,19,45,2,30
10,3,3,2,0,12681.0,1,4,2019,16,30,23,35,7,5
10,4,4,1,0,13882.0,6,6,2019,9,25,4,25,19,0
10,4,4,1,0,15129.0,18,5,2019,9,40,12,35,26,55
10,3,3,2,1,10844.0,6,6,2019,8,25,20,45,12,20
10,2,2,2,0,12547.0,12,3,2019,21,25,8,15,10,50
10,3,3,2,0,14178.0,9,6,2019,18,55,4,40,9,45
3,4,4,2,0,14871.0,3,3,2019,16,0,1,35,9,35
10,4,4,1,1,10368.0,9,6,2019,9,40,4,25,18,45
8,4,4,2,0,15078.0,6,3,2019,8,0,21,0,13,0
3,3,3,0,0,4804.0,21,5,2019,21,25,0,5,2,40
1,3,3,0,0,3873.0,9,5,2019,17,10,19,40,2,30
1,3,3,0,2,3841.0,24,6,2019,17,10,19,40,2,30
4,4,4,2,0,5457.0,1,6,2019,7,0,12,55,5,55
10,3,3,2,0,14781.0,12,5,2019,14,5,22,35,8,30
10,4,4,2,0,15764.0,9,3,2019,21,50,18,50,21,0
5,2,2,0,0,4668.0,12,6,2019,9,45,12,35,2,50
10,4,4,0,0,9564.0,24,6,2019,11,0,14,15,3,15
3,4,4,2,0,7191.0,15,5,2019,6,40,21,0,14,20
10,4,4,2,0,15764.0,6,3,2019,19,45,4,25,8,40
10,3,3,2,0,14388.0,6,5,2019,14,5,12,0,21,55
10,4,4,2,1,6540.0,27,3,2019,19,45,4,25,8,40
1,2,2,0,0,3625.0,24,6,2019,9,30,12,20,2,50
8,4,4,2,0,8266.0,9,5,2019,7,30,19,15,11,45
1,3,3,2,0,10944.0,18,5,2019,11,15,18,30,7,15
3,4,4,2,0,5073.0,27,3,2019,16,0,21,0,5,0
10,2,2,2,1,9134.0,15,3,2019,5,45,12,25,6,40
5,3,3,2,0,8085.0,12,6,2019,20,20,20,20,24,0
10,2,2,2,0,22270.0,6,3,2019,7,0,12,25,5,25
7,3,3,1,0,9836.0,1,4,2019,7,0,10,0,27,0
3,4,4,2,0,14871.0,3,3,2019,18,35,1,35,7,0
10,1,1,1,0,23528.0,12,3,2019,6,30,16,35,10,5
10,2,2,0,0,8016.0,6,6,2019,7,10,10,10,3,0
10,2,2,2,0,12284.0,18,3,2019,7,0,16,10,9,10
8,4,4,2,0,7005.0,12,6,2019,6,0,21,0,15,0
3,3,3,0,0,4804.0,3,6,2019,11,30,14,5,2,35
3,4,4,2,0,6827.0,27,3,2019,5,5,10,5,5,0
7,1,1,0,0,3100.0,12,5,2019,6,20,7,40,1,20
10,1,1,0,1,2759.0,15,3,2019,19,35,21,5,1,30
10,3,3,2,0,13067.0,9,5,2019,20,25,21,5,24,40
4,2,2,0,0,3898.0,15,4,2019,20,55,23,40,2,45
10,4,4,1,1,10368.0,12,6,2019,9,40,4,25,18,45
1,2,2,0,2,4273.0,18,3,2019,5,45,8,35,2,50
1,2,2,0,0,3311.0,24,5,2019,5,55,8,35,2,40
8,4,4,2,1,15136.0,6,3,2019,9,0,21,0,12,0
8,4,4,2,0,6601.0,9,4,2019,7,5,18,10,11,5
5,3,3,2,0,8452.0,24,5,2019,20,20,22,40,26,20
10,3,3,2,1,9314.0,1,5,2019,17,0,14,25,21,25
3,4,4,2,0,6386.0,1,6,2019,2,0,7,45,5,45
8,4,4,2,0,13377.0,24,6,2019,11,30,1,30,14,0
10,1,1,0,0,5678.0,3,3,2019,2,55,4,25,1,30
2,2,2,0,0,4483.0,18,5,2019,23,55,2,45,2,50
10,4,4,2,1,12898.0,27,5,2019,14,0,12,35,22,35
3,2,2,0,0,7648.0,3,3,2019,7,10,10,5,2,55
10,3,3,2,0,14571.0,9,6,2019,6,30,23,35,17,5
3,1,1,0,0,4049.0,27,6,2019,6,25,7,55,1,30
7,2,2,1,0,11728.0,18,3,2019,8,50,23,25,14,35
1,3,3,0,0,3873.0,18,4,2019,6,55,9,30,2,35
7,4,4,2,0,7480.0,9,5,2019,20,40,9,25,12,45
10,2,2,0,0,8541.0,21,6,2019,19,50,22,50,3,0
10,2,2,2,5,31825.0,1,3,2019,22,50,11,25,12,35
3,0,0,0,0,3597.0,1,6,2019,14,45,17,5,2,20
10,2,2,2,0,13817.0,12,3,2019,21,25,15,15,17,50
10,3,3,2,0,14571.0,24,5,2019,8,25,20,45,12,20
2,4,4,2,0,6853.0,15,6,2019,16,45,7,10,14,25
10,4,4,1,0,16704.0,27,5,2019,23,5,4,25,29,20
1,2,2,0,2,3573.0,27,5,2019,9,30,12,20,2,50
5,3,3,2,0,9345.0,15,5,2019,17,0,18,50,25,50
10,4,4,1,0,13014.0,15,6,2019,5,30,4,25,22,55
8,4,4,2,0,13797.0,12,6,2019,8,0,21,0,13,0
